Sample Name	Assay Name	Description	Protocol REF	Protocol REF	Protocol REF	Protocol REF	Date	Characteristics [Collection site (VBcv:0000831)]	Term Source REF	Term Accession Number	Characteristics [Collection site latitude (VBcv:0000817)]	Characteristics [Collection site longitude (VBcv:0000816)]
MAP.71471	MAP.71471.collection							Netherlands	GAZ	00001549	53.2	6.7
MAP.71472	MAP.71471.collection							Netherlands	GAZ	00001549	53.2	6.7
MAP.74391	MAP.74391.collection							Sweden	GAZ	00002729	62.1	16.75
MAP.67601	MAP.67601.collection							Czech Republic	GAZ	00002954	49.43	15.23
MAP.67602	MAP.67601.collection							Czech Republic	GAZ	00002954	49.43	15.23
MAP.8794	MAP.8794.collection		house resting inside	animal shed resting	resting outdoors		1998-10/1998-10	Azerbaijan	GAZ	00004941	39.6667	48.0333
MAP.71141	MAP.71141.collection							Netherlands	GAZ	00001549	52.9602	4.769
MAP.71142	MAP.71141.collection							Netherlands	GAZ	00001549	52.9602	4.769
MAP.67996	MAP.67996.collection							Germany	GAZ	00002646	53.78	11.05
MAP.67997	MAP.67996.collection							Germany	GAZ	00002646	53.78	11.05
MAP.70926	MAP.70926.collection							Greece	GAZ	00002945	40.92	24
MAP.70927	MAP.70926.collection							Greece	GAZ	00002945	40.92	24
MAP.70601	MAP.70601.collection							Italy	GAZ	00002650	40.6395	14.5972
MAP.70602	MAP.70601.collection							Italy	GAZ	00002650	40.6395	14.5972
MAP.74441	MAP.74441.collection							Sweden	GAZ	00002729	60.98	17.08
MAP.66646	MAP.66646.collection							Austria	GAZ	00002942	46.88	15.52
MAP.74036	MAP.74036.collection							Sweden	GAZ	00002729	56.43	13.58
MAP.74037	MAP.74036.collection							Sweden	GAZ	00002729	56.43	13.58
MAP.66836	MAP.66836.collection							Belgium	GAZ	00002938	51.27	3.03
MAP.66837	MAP.66836.collection							Belgium	GAZ	00002938	51.27	3.03
MAP.72626	MAP.72626.collection							Portugal	GAZ	00002944	38.65	-7.7
MAP.4017	MAP.4017.collection		light trap	human baited net trap	animal baited net trap		2001-04/2001-04	Turkey	GAZ	00000558	37.051	39.282
MAP.67321	MAP.67321.collection							Switzerland	GAZ	00002941	46.32	6.2
MAP.9187	MAP.9187.collection		larval collection				1993-06/1995-04	Saudia Arabia	GAZ	00005279	18.001	41.971
MAP.12361	MAP.12361.collection		animal shed resting	larval collection			1993-08/1993-09	Italy	GAZ	00002650	41.852	15.359
MAP.66456	MAP.66456.collection							Albania	GAZ	00002953	40.153	19.631
MAP.66457	MAP.66456.collection							Albania	GAZ	00002953	40.153	19.631
MAP.68946	MAP.68946.collection							France	GAZ	00003940	46.02	-0.35
MAP.68748	MAP.68748.collection							Finland	GAZ	00002937	60.32	23.82
MAP.68626	MAP.68626.collection							Spain	GAZ	00000591	39.07	-3.62
MAP.73271	MAP.73271.collection							Romania	GAZ	00002951	44.28	28.62
MAP.73272	MAP.73271.collection							Romania	GAZ	00002951	44.28	28.62
MAP.73273	MAP.73271.collection							Romania	GAZ	00002951	44.28	28.62
MAP.73274	MAP.73271.collection							Romania	GAZ	00002951	44.28	28.62
MAP.69336	MAP.69336.collection							France	GAZ	00003940	46.33	6.07
MAP.28587	MAP.28587.collection		outside shelter natural				1995-05/1997-09	Italy	GAZ	00002650	45.6593	12.9289
MAP.70716	MAP.70716.collection							Italy	GAZ	00002650	38.15	16.07
MAP.70717	MAP.70716.collection							Italy	GAZ	00002650	38.15	16.07
MAP.74211	MAP.74211.collection							Sweden	GAZ	00002729	58.55	15.25
MAP.68866	MAP.68866.collection							France	GAZ	00003940	48.68	-1.37
MAP.71666	MAP.71666.collection							Poland	GAZ	00002939	51.37	19.43
MAP.71667	MAP.71666.collection							Poland	GAZ	00002939	51.37	19.43
MAP.74506	MAP.74506.collection							Sweden	GAZ	00002729	62.03	17.42
MAP.67161	MAP.67161.collection							Bulgaria	GAZ	00002950	43.7	28.52
MAP.67162	MAP.67161.collection							Bulgaria	GAZ	00002950	43.7	28.52
MAP.67163	MAP.67161.collection							Bulgaria	GAZ	00002950	43.7	28.52
MAP.67164	MAP.67161.collection							Bulgaria	GAZ	00002950	43.7	28.52
MAP.72086	MAP.72086.collection							Portugal	GAZ	00002944	37.13	-8.53
MAP.71266	MAP.71266.collection							Netherlands	GAZ	00001549	52.15	5.18
MAP.67641	MAP.67641.collection							Czech Republic	GAZ	00002954	49.63	16.73
MAP.67642	MAP.67641.collection							Czech Republic	GAZ	00002954	49.63	16.73
MAP.31597	MAP.31597.collection		larval collection					Egypt	GAZ	00003934	29.417	30.816
MAP.67376	MAP.67376.collection							Switzerland	GAZ	00002941	47.57	7.6
MAP.10943	MAP.10943.collection		animal shed resting				2002-07/2002-07	Romania	GAZ	00002951	47.474	26.122
MAP.10944	MAP.10943.collection		animal shed resting				2002-07/2002-07	Romania	GAZ	00002951	47.474	26.122
MAP.73221	MAP.73221.collection							Romania	GAZ	00002951	44.38	27.83
MAP.73222	MAP.73221.collection							Romania	GAZ	00002951	44.38	27.83
MAP.73223	MAP.73221.collection							Romania	GAZ	00002951	44.38	27.83
MAP.73224	MAP.73221.collection							Romania	GAZ	00002951	44.38	27.83
MAP.8790	MAP.8790.collection		house resting inside	animal shed resting	resting outdoors		1998-06/1998-06	Azerbaijan	GAZ	00004941	39.6667	48.0333
MAP.70361	MAP.70361.collection							Italy	GAZ	00002650	42.42	12.1
MAP.70362	MAP.70361.collection							Italy	GAZ	00002650	42.42	12.1
MAP.66696	MAP.66696.collection							Austria	GAZ	00002942	47.55	16.08
MAP.68721	MAP.68721.collection							Finland	GAZ	00002937	61.48	21.78
MAP.70166	MAP.70166.collection							Italy	GAZ	00002650	39.93	9.56
MAP.66921	MAP.66921.collection							Belgium	GAZ	00002938	51.22	4.2
MAP.66796	MAP.66796.collection							France	GAZ	00003940	50.45	2.85
MAP.70991	MAP.70991.collection							Netherlands	GAZ	00001549	51.83	4.13
MAP.70992	MAP.70991.collection							Netherlands	GAZ	00001549	51.83	4.13
MAP.42562	MAP.42562.collection		larval collection				2006-06/2006-06	Iran	GAZ	00004474	28.7843	54.3462
MAP.70581	MAP.70581.collection							Italy	GAZ	00002650	41.67	14.33
MAP.70582	MAP.70581.collection							Italy	GAZ	00002650	41.67	14.33
MAP.70696	MAP.70696.collection							Italy	GAZ	00002650	38.68	15.9
MAP.70697	MAP.70696.collection							Italy	GAZ	00002650	38.68	15.9
MAP.74056	MAP.74056.collection							Sweden	GAZ	00002729	56.08	13.72
MAP.74057	MAP.74056.collection							Sweden	GAZ	00002729	56.08	13.72
MAP.73346	MAP.73346.collection							Slovakia	GAZ	00002956	48.12	18.32
MAP.70226	MAP.70226.collection							Italy	GAZ	00002650	42.9287	10.7547
MAP.70227	MAP.70226.collection							Italy	GAZ	00002650	42.9287	10.7547
MAP.50988	MAP.50988.collection		larval collection				2005-08/2005-08	Russian Federation	GAZ	00002721	47.2167	39.8167
MAP.70531	MAP.70531.collection							Italy	GAZ	00002650	37.8	14.08
MAP.70532	MAP.70531.collection							Italy	GAZ	00002650	37.8	14.08
MAP.74176	MAP.74176.collection							Sweden	GAZ	00002729	56.03	14.75
MAP.11595	MAP.11595.collection		larval collection	house resting inside	man biting outdoors		1999-06/2001-04	Saudia Arabia	GAZ	00005279	18.21	41.538
MAP.74886	MAP.74886.collection							Serbia	GAZ	00002957	42.67	21.17
MAP.68006	MAP.68006.collection							Germany	GAZ	00002646	54.43	11.2
MAP.42315	MAP.42315.collection		indoor light trap	outdoor light trap			2005-07/2005-07	Morocco	GAZ	00000565	35.3	-4.9833
MAP.68727	MAP.68727.collection							Finland	GAZ	00002937	61	22
MAP.73836	MAP.73836.collection							Denmark	GAZ	00002635	54.78	12.03
MAP.73837	MAP.73836.collection							Denmark	GAZ	00002635	54.78	12.03
MAP.70526	MAP.70526.collection							Italy	GAZ	00002650	37.98	13.7
MAP.70527	MAP.70526.collection							Italy	GAZ	00002650	37.98	13.7
MAP.75060	MAP.75060.collection						2003-06/2003-08	Russian Federation	GAZ	00002721	48.7137	44.8627
MAP.74251	MAP.74251.collection							Sweden	GAZ	00002729	58.7	15.75
MAP.67806	MAP.67806.collection							Germany	GAZ	00002646	53.5	8.48
MAP.68176	MAP.68176.collection							Slovakia	GAZ	00002956	48.6	17.42
